% Dataset used in the tabular data benchmark https://github.com/LeoGrin/tabular-benchmark, transformed in the same way. This dataset belongs to the "classification on numerical features" benchmark. Original description: 
%  
% **Author**: Paulo Cortez, Sergio Moro
% **Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/bank+marketing)
% **Please cite**: S. Moro, R. Laureano and P. Cortez. Using Data Mining for Bank Direct Marketing: An Application of the CRISP-DM Methodology. In P. Novais et al. (Eds.), Proceedings of the European Simulation and Modelling Conference - ESM'2011, pp. 117-121, Guimaraes, Portugal, October, 2011. EUROSIS.       
%
% **Bank Marketing**  
% The data is related with direct marketing campaigns of a Portuguese banking institution. The marketing campaigns were based on phone calls. Often, more than one contact to the same client was required, in order to access if the product (bank term deposit) would be (or not) subscribed. 
%
% The classification goal is to predict if the client will subscribe a term deposit (variable y).
%
% ### Attribute information  
% For more information, read [Moro et al., 2011].
%
% Input variables:
%
% - bank client data:
%
% 1 - age (numeric) 
%
% 2 - job : type of job (categorical: "admin.","unknown","unemployed","management","housemaid","entrepreneur", "student","blue-collar","self-employed","retired","technician","services") 
%
% 3 - marital : marital status (categorical: "married","divorced","single"; note: "divorced"  means divorced or widowed) 
%
% 4 - education (categorical: "unknown","secondary","primary","tertiary") 
%
% 5 - default: has credit in default? (binary: "yes","no") 
%
% 6 - balance: average yearly balance, in euros (numeric) 
%
% 7 - housing: has housing loan? (binary: "yes","no") 
%
% 8 - loan: has personal loan? (binary: "yes","no")
%
% - related with the last contact of the current campaign:
%
% 9 - contact: contact communication type (categorical: "unknown","telephone","cellular")
%
% 10 - day: last contact day of the month (numeric)
%
% 11 - month: last contact month of year (categorical: "jan", "feb", "mar", ..., "nov", "dec")
%
% 12 - duration: last contact duration, in seconds (numeric)
%
% - other attributes:
%
% 13 - campaign: number of contacts performed during this campaign and for this client (numeric, includes last contact)
%
% 14 - pdays: number of days that passed by after the client was last contacted from a previous campaign (numeric, -1 means client was not previously contacted) 
%
% 15 - previous: number of contacts performed before this campaign and for this client (numeric) 
%
% 16 - poutcome: outcome of the previous marketing campaign (categorical: "unknown","other","failure","success")
%  
% - output variable (desired target):
%
% 17 - y - has the client subscribed a term deposit? (binary: "yes","no")
@RELATION bank-marketing

@ATTRIBUTE V1 REAL
@ATTRIBUTE V6 REAL
@ATTRIBUTE V10 REAL
@ATTRIBUTE V12 REAL
@ATTRIBUTE V13 REAL
@ATTRIBUTE V14 REAL
@ATTRIBUTE V15 REAL
@ATTRIBUTE Class {1, 2}

@DATA
33.0,0.0,26.0,192.0,6.0,-1.0,0.0,1
38.0,86.0,6.0,218.0,1.0,-1.0,0.0,1
37.0,37.0,18.0,155.0,2.0,-1.0,0.0,1
39.0,278.0,28.0,60.0,3.0,-1.0,0.0,1
59.0,1040.0,5.0,123.0,2.0,-1.0,0.0,1
36.0,1587.0,28.0,200.0,2.0,-1.0,0.0,1
42.0,376.0,8.0,15.0,1.0,-1.0,0.0,1
33.0,-886.0,25.0,103.0,6.0,-1.0,0.0,1
57.0,1335.0,19.0,902.0,2.0,-1.0,0.0,1
40.0,315.0,20.0,44.0,1.0,-1.0,0.0,1
41.0,236.0,3.0,159.0,2.0,-1.0,0.0,1
34.0,1076.0,8.0,70.0,2.0,-1.0,0.0,1
31.0,1.0,2.0,19.0,6.0,-1.0,0.0,1
28.0,0.0,7.0,47.0,1.0,-1.0,0.0,1
43.0,422.0,12.0,110.0,1.0,-1.0,0.0,1
51.0,0.0,22.0,176.0,4.0,-1.0,0.0,1
48.0,1039.0,17.0,581.0,1.0,-1.0,0.0,1
32.0,354.0,4.0,239.0,1.0,196.0,8.0,1
47.0,699.0,5.0,203.0,1.0,-1.0,0.0,1
41.0,102.0,15.0,323.0,1.0,-1.0,0.0,1
43.0,429.0,3.0,35.0,32.0,-1.0,0.0,1
43.0,30.0,30.0,379.0,17.0,-1.0,0.0,1
59.0,284.0,4.0,265.0,2.0,-1.0,0.0,1
32.0,337.0,15.0,51.0,3.0,368.0,1.0,1
36.0,475.0,25.0,141.0,3.0,-1.0,0.0,1
40.0,4126.0,4.0,671.0,2.0,-1.0,0.0,1
33.0,328.0,20.0,72.0,1.0,264.0,9.0,1
54.0,194.0,20.0,127.0,2.0,-1.0,0.0,1
46.0,0.0,30.0,77.0,2.0,-1.0,0.0,1
29.0,43.0,20.0,68.0,2.0,-1.0,0.0,1
42.0,5.0,13.0,853.0,1.0,-1.0,0.0,1
26.0,-295.0,7.0,556.0,1.0,-1.0,0.0,1
35.0,387.0,16.0,254.0,2.0,-1.0,0.0,1
42.0,13410.0,14.0,149.0,2.0,-1.0,0.0,1
31.0,144.0,17.0,370.0,3.0,-1.0,0.0,1
40.0,14.0,12.0,135.0,4.0,-1.0,0.0,1
29.0,560.0,6.0,212.0,1.0,92.0,2.0,1
39.0,127.0,22.0,77.0,1.0,-1.0,0.0,1
42.0,5774.0,15.0,54.0,2.0,-1.0,0.0,1
47.0,94.0,31.0,9.0,19.0,-1.0,0.0,1
28.0,1900.0,15.0,9.0,6.0,-1.0,0.0,1
35.0,278.0,21.0,84.0,1.0,-1.0,0.0,1
40.0,2346.0,16.0,182.0,3.0,-1.0,0.0,1
51.0,5699.0,30.0,436.0,1.0,270.0,2.0,1
21.0,691.0,13.0,219.0,1.0,101.0,2.0,1
57.0,5305.0,12.0,192.0,1.0,-1.0,0.0,1
55.0,3068.0,7.0,44.0,3.0,-1.0,0.0,1
36.0,22.0,6.0,125.0,2.0,-1.0,0.0,1
31.0,-495.0,29.0,334.0,2.0,-1.0,0.0,1
28.0,623.0,18.0,25.0,41.0,-1.0,0.0,1
37.0,3770.0,18.0,106.0,1.0,110.0,4.0,1
37.0,0.0,29.0,147.0,4.0,-1.0,0.0,1
54.0,3294.0,25.0,132.0,5.0,-1.0,0.0,1
44.0,126.0,13.0,92.0,1.0,-1.0,0.0,1
32.0,181.0,6.0,90.0,1.0,-1.0,0.0,1
29.0,59.0,14.0,100.0,3.0,356.0,2.0,1
38.0,2454.0,14.0,373.0,2.0,-1.0,0.0,1
40.0,630.0,23.0,177.0,2.0,-1.0,0.0,1
56.0,802.0,3.0,258.0,2.0,-1.0,0.0,1
30.0,623.0,29.0,512.0,5.0,-1.0,0.0,1
43.0,1559.0,30.0,123.0,1.0,-1.0,0.0,1
44.0,280.0,5.0,193.0,2.0,-1.0,0.0,1
80.0,3669.0,30.0,166.0,1.0,-1.0,0.0,1
52.0,0.0,30.0,161.0,6.0,-1.0,0.0,1
46.0,198.0,14.0,93.0,1.0,350.0,1.0,1
33.0,172.0,7.0,13.0,1.0,-1.0,0.0,1
60.0,91.0,27.0,105.0,4.0,-1.0,0.0,1
31.0,-218.0,2.0,227.0,15.0,-1.0,0.0,1
34.0,882.0,20.0,24.0,1.0,-1.0,0.0,1
41.0,795.0,2.0,147.0,1.0,-1.0,0.0,1
25.0,963.0,17.0,28.0,1.0,-1.0,0.0,1
45.0,141.0,14.0,21.0,10.0,-1.0,0.0,1
44.0,10984.0,20.0,258.0,18.0,-1.0,0.0,1
37.0,3728.0,20.0,55.0,4.0,-1.0,0.0,1
30.0,908.0,21.0,27.0,1.0,-1.0,0.0,1
46.0,233.0,14.0,57.0,4.0,-1.0,0.0,1
38.0,384.0,3.0,387.0,1.0,-1.0,0.0,1
29.0,11.0,12.0,214.0,4.0,-1.0,0.0,1
53.0,2135.0,4.0,152.0,2.0,-1.0,0.0,1
60.0,292.0,2.0,260.0,5.0,195.0,4.0,1
54.0,462.0,23.0,260.0,3.0,-1.0,0.0,1
37.0,0.0,28.0,62.0,8.0,-1.0,0.0,1
48.0,1245.0,13.0,169.0,1.0,134.0,1.0,1
28.0,422.0,19.0,394.0,2.0,-1.0,0.0,1
45.0,146.0,6.0,294.0,1.0,305.0,15.0,1
48.0,2054.0,6.0,127.0,2.0,-1.0,0.0,1
57.0,2101.0,18.0,101.0,5.0,-1.0,0.0,1
28.0,-76.0,18.0,143.0,1.0,-1.0,0.0,1
39.0,3705.0,16.0,77.0,1.0,-1.0,0.0,1
33.0,3446.0,28.0,83.0,2.0,-1.0,0.0,1
51.0,409.0,28.0,203.0,1.0,-1.0,0.0,1
58.0,7369.0,4.0,247.0,2.0,-1.0,0.0,1
33.0,0.0,11.0,443.0,1.0,-1.0,0.0,1
45.0,71.0,26.0,138.0,2.0,-1.0,0.0,1
60.0,851.0,18.0,112.0,2.0,-1.0,0.0,1
39.0,0.0,11.0,62.0,1.0,-1.0,0.0,1
50.0,3240.0,21.0,144.0,2.0,-1.0,0.0,1
38.0,2978.0,20.0,65.0,2.0,-1.0,0.0,1
40.0,640.0,17.0,202.0,2.0,-1.0,0.0,1
33.0,7621.0,21.0,68.0,1.0,-1.0,0.0,1
33.0,0.0,28.0,233.0,2.0,-1.0,0.0,1
46.0,1291.0,14.0,142.0,3.0,259.0,17.0,1
44.0,7.0,7.0,238.0,3.0,-1.0,0.0,1
31.0,1981.0,22.0,437.0,2.0,-1.0,0.0,1
37.0,506.0,2.0,446.0,2.0,273.0,1.0,1
43.0,3664.0,29.0,274.0,1.0,-1.0,0.0,1
43.0,-260.0,11.0,183.0,2.0,-1.0,0.0,1
36.0,6172.0,18.0,126.0,2.0,-1.0,0.0,1
29.0,68.0,4.0,69.0,4.0,-1.0,0.0,1
52.0,-888.0,16.0,135.0,1.0,-1.0,0.0,1
36.0,1762.0,3.0,259.0,1.0,-1.0,0.0,1
33.0,217.0,20.0,198.0,1.0,339.0,3.0,1
24.0,5482.0,18.0,424.0,2.0,-1.0,0.0,1
55.0,-208.0,3.0,148.0,2.0,-1.0,0.0,1
56.0,-663.0,27.0,243.0,2.0,-1.0,0.0,1
54.0,714.0,5.0,225.0,1.0,-1.0,0.0,1
33.0,-38.0,18.0,184.0,1.0,-1.0,0.0,1
47.0,1139.0,11.0,106.0,2.0,-1.0,0.0,1
55.0,168.0,19.0,79.0,2.0,-1.0,0.0,1
35.0,612.0,11.0,158.0,1.0,195.0,1.0,1
34.0,1092.0,23.0,268.0,1.0,-1.0,0.0,1
31.0,2398.0,2.0,16.0,13.0,-1.0,0.0,1
41.0,-391.0,23.0,137.0,1.0,-1.0,0.0,1
44.0,5414.0,30.0,166.0,4.0,-1.0,0.0,1
34.0,-64.0,28.0,693.0,7.0,-1.0,0.0,1
51.0,603.0,25.0,122.0,3.0,-1.0,0.0,1
32.0,38.0,27.0,66.0,1.0,-1.0,0.0,1
44.0,2058.0,21.0,661.0,1.0,-1.0,0.0,1
29.0,-15.0,28.0,140.0,1.0,-1.0,0.0,1
37.0,16.0,20.0,280.0,1.0,-1.0,0.0,1
45.0,115.0,11.0,209.0,4.0,-1.0,0.0,1
44.0,1989.0,20.0,106.0,2.0,-1.0,0.0,1
32.0,101.0,11.0,369.0,1.0,-1.0,0.0,1
37.0,-886.0,26.0,224.0,1.0,-1.0,0.0,1
30.0,1675.0,4.0,181.0,1.0,-1.0,0.0,1
63.0,0.0,30.0,337.0,3.0,-1.0,0.0,1
43.0,372.0,27.0,162.0,1.0,-1.0,0.0,1
40.0,-163.0,8.0,290.0,1.0,-1.0,0.0,1
24.0,931.0,28.0,200.0,4.0,-1.0,0.0,1
47.0,3072.0,21.0,229.0,3.0,-1.0,0.0,1
34.0,176.0,18.0,61.0,4.0,-1.0,0.0,1
40.0,-476.0,30.0,105.0,2.0,-1.0,0.0,1
43.0,-291.0,11.0,277.0,1.0,301.0,2.0,1
31.0,78.0,7.0,104.0,1.0,-1.0,0.0,1
55.0,1218.0,5.0,145.0,1.0,-1.0,0.0,1
52.0,2488.0,13.0,176.0,2.0,-1.0,0.0,1
33.0,764.0,6.0,244.0,2.0,-1.0,0.0,1
36.0,1479.0,15.0,65.0,2.0,-1.0,0.0,1
57.0,4.0,21.0,84.0,1.0,-1.0,0.0,1
40.0,205.0,25.0,357.0,1.0,-1.0,0.0,1
50.0,101.0,6.0,43.0,2.0,326.0,1.0,1
39.0,150.0,25.0,55.0,1.0,46.0,7.0,1
59.0,1308.0,30.0,183.0,4.0,-1.0,0.0,1
46.0,587.0,2.0,186.0,1.0,-1.0,0.0,1
34.0,19348.0,8.0,316.0,2.0,-1.0,0.0,1
36.0,72.0,8.0,80.0,1.0,-1.0,0.0,1
57.0,53.0,1.0,215.0,3.0,-1.0,0.0,1
38.0,-1350.0,28.0,96.0,4.0,-1.0,0.0,1
48.0,-110.0,19.0,164.0,2.0,-1.0,0.0,1
34.0,647.0,29.0,392.0,1.0,-1.0,0.0,1
31.0,557.0,27.0,185.0,1.0,-1.0,0.0,1
34.0,0.0,5.0,293.0,6.0,-1.0,0.0,1
40.0,8486.0,6.0,260.0,3.0,-1.0,0.0,1
49.0,305.0,7.0,140.0,1.0,99.0,1.0,1
52.0,-209.0,23.0,161.0,1.0,-1.0,0.0,1
36.0,123.0,18.0,9.0,1.0,-1.0,0.0,1
48.0,1669.0,3.0,143.0,1.0,-1.0,0.0,1
57.0,5.0,20.0,165.0,2.0,-1.0,0.0,1
55.0,319.0,21.0,124.0,3.0,-1.0,0.0,1
33.0,206.0,13.0,168.0,1.0,-1.0,0.0,1
37.0,1399.0,17.0,420.0,1.0,-1.0,0.0,1
31.0,0.0,14.0,40.0,2.0,-1.0,0.0,1
57.0,192.0,7.0,320.0,1.0,-1.0,0.0,1
43.0,0.0,24.0,229.0,2.0,-1.0,0.0,1
51.0,4711.0,19.0,253.0,1.0,-1.0,0.0,1
56.0,467.0,29.0,105.0,8.0,-1.0,0.0,1
57.0,5799.0,17.0,97.0,1.0,-1.0,0.0,1
44.0,2365.0,26.0,159.0,3.0,-1.0,0.0,1
23.0,817.0,18.0,123.0,1.0,-1.0,0.0,1
33.0,44.0,21.0,88.0,2.0,-1.0,0.0,1
49.0,666.0,12.0,337.0,1.0,309.0,6.0,1
34.0,2490.0,19.0,185.0,2.0,180.0,1.0,1
46.0,505.0,28.0,26.0,7.0,-1.0,0.0,1
41.0,1408.0,23.0,403.0,3.0,-1.0,0.0,1
41.0,740.0,30.0,134.0,3.0,-1.0,0.0,1
28.0,161.0,20.0,268.0,2.0,-1.0,0.0,1
33.0,263.0,21.0,206.0,3.0,-1.0,0.0,1
45.0,-302.0,27.0,78.0,1.0,-1.0,0.0,1
34.0,0.0,14.0,78.0,4.0,-1.0,0.0,1
37.0,144.0,5.0,247.0,2.0,-1.0,0.0,1
31.0,3295.0,2.0,845.0,2.0,-1.0,0.0,1
36.0,86.0,25.0,48.0,4.0,-1.0,0.0,1
57.0,2266.0,5.0,306.0,1.0,-1.0,0.0,1
51.0,8863.0,19.0,435.0,2.0,-1.0,0.0,1
56.0,784.0,30.0,149.0,2.0,-1.0,0.0,1
38.0,164.0,15.0,188.0,3.0,-1.0,0.0,1
43.0,-1.0,30.0,605.0,2.0,-1.0,0.0,1
52.0,556.0,13.0,733.0,6.0,-1.0,0.0,1
30.0,1019.0,4.0,155.0,1.0,234.0,1.0,1
39.0,-54.0,30.0,252.0,4.0,-1.0,0.0,1
40.0,2471.0,23.0,206.0,1.0,-1.0,0.0,1
51.0,0.0,15.0,177.0,4.0,99.0,2.0,1
44.0,0.0,18.0,26.0,7.0,-1.0,0.0,1
38.0,-212.0,27.0,78.0,2.0,-1.0,0.0,1
25.0,789.0,23.0,202.0,1.0,-1.0,0.0,1
37.0,8821.0,14.0,167.0,1.0,-1.0,0.0,1
52.0,994.0,22.0,109.0,2.0,-1.0,0.0,1
36.0,0.0,27.0,134.0,2.0,-1.0,0.0,1
81.0,519.0,9.0,488.0,1.0,-1.0,0.0,1
25.0,3856.0,20.0,16.0,28.0,-1.0,0.0,1
39.0,1648.0,19.0,123.0,1.0,-1.0,0.0,1
20.0,66.0,19.0,75.0,2.0,-1.0,0.0,1
35.0,199.0,17.0,203.0,1.0,344.0,3.0,1
28.0,307.0,30.0,132.0,1.0,-1.0,0.0,1
47.0,206.0,7.0,118.0,1.0,-1.0,0.0,1
41.0,780.0,15.0,432.0,3.0,-1.0,0.0,1
47.0,0.0,30.0,127.0,2.0,233.0,8.0,1
46.0,295.0,23.0,141.0,6.0,-1.0,0.0,1
31.0,2085.0,21.0,639.0,2.0,93.0,4.0,1
37.0,0.0,3.0,247.0,13.0,-1.0,0.0,1
32.0,69.0,7.0,95.0,1.0,357.0,3.0,1
48.0,205.0,7.0,239.0,2.0,-1.0,0.0,1
31.0,54.0,18.0,230.0,3.0,-1.0,0.0,1
55.0,1470.0,28.0,85.0,2.0,-1.0,0.0,1
57.0,363.0,25.0,195.0,6.0,-1.0,0.0,1
49.0,3915.0,15.0,44.0,1.0,-1.0,0.0,1
28.0,-58.0,8.0,74.0,1.0,-1.0,0.0,1
35.0,539.0,3.0,198.0,2.0,267.0,1.0,1
58.0,2596.0,18.0,15.0,2.0,-1.0,0.0,1
41.0,0.0,6.0,165.0,4.0,-1.0,0.0,1
35.0,153.0,9.0,593.0,2.0,-1.0,0.0,1
34.0,577.0,14.0,337.0,1.0,-1.0,0.0,1
33.0,1.0,5.0,26.0,8.0,267.0,1.0,1
59.0,0.0,11.0,89.0,1.0,-1.0,0.0,1
31.0,50.0,21.0,794.0,1.0,-1.0,0.0,1
50.0,388.0,8.0,152.0,2.0,89.0,2.0,1
42.0,1066.0,26.0,125.0,1.0,104.0,3.0,1
34.0,66.0,5.0,102.0,1.0,170.0,2.0,1
32.0,375.0,19.0,143.0,3.0,-1.0,0.0,1
41.0,1032.0,21.0,64.0,2.0,-1.0,0.0,1
55.0,2059.0,11.0,149.0,1.0,259.0,4.0,1
42.0,445.0,5.0,67.0,1.0,-1.0,0.0,1
51.0,193.0,18.0,146.0,5.0,-1.0,0.0,1
36.0,63.0,16.0,322.0,2.0,-1.0,0.0,1
50.0,3149.0,19.0,69.0,1.0,190.0,1.0,1
30.0,309.0,13.0,99.0,1.0,-1.0,0.0,1
48.0,2369.0,11.0,516.0,2.0,-1.0,0.0,1
32.0,55.0,18.0,185.0,1.0,-1.0,0.0,1
28.0,206.0,14.0,155.0,2.0,-1.0,0.0,1
42.0,961.0,18.0,10.0,6.0,354.0,1.0,1
53.0,-491.0,20.0,124.0,4.0,-1.0,0.0,1
60.0,-330.0,22.0,69.0,6.0,-1.0,0.0,1
32.0,557.0,4.0,388.0,3.0,272.0,1.0,1
32.0,169.0,7.0,22.0,11.0,-1.0,0.0,1
42.0,519.0,2.0,150.0,3.0,-1.0,0.0,1
34.0,1758.0,6.0,14.0,8.0,-1.0,0.0,1
38.0,137.0,31.0,27.0,22.0,-1.0,0.0,1
51.0,-17.0,27.0,134.0,6.0,-1.0,0.0,1
34.0,587.0,4.0,77.0,8.0,-1.0,0.0,1
39.0,3050.0,6.0,236.0,7.0,-1.0,0.0,1
33.0,1002.0,30.0,201.0,4.0,-1.0,0.0,1
48.0,386.0,27.0,185.0,5.0,-1.0,0.0,1
25.0,248.0,14.0,121.0,1.0,-1.0,0.0,1
37.0,115.0,7.0,36.0,1.0,-1.0,0.0,1
34.0,2093.0,8.0,371.0,6.0,-1.0,0.0,1
26.0,8.0,24.0,46.0,1.0,-1.0,0.0,1
53.0,592.0,13.0,151.0,1.0,-1.0,0.0,1
42.0,692.0,19.0,207.0,1.0,-1.0,0.0,1
51.0,4497.0,15.0,276.0,3.0,-1.0,0.0,1
48.0,5366.0,21.0,248.0,3.0,-1.0,0.0,1
42.0,319.0,8.0,17.0,9.0,-1.0,0.0,1
34.0,1310.0,30.0,521.0,3.0,158.0,7.0,1
58.0,124.0,7.0,293.0,7.0,-1.0,0.0,1
32.0,81.0,7.0,126.0,5.0,-1.0,0.0,1
35.0,193.0,6.0,50.0,1.0,-1.0,0.0,1
53.0,0.0,9.0,296.0,1.0,-1.0,0.0,1
59.0,136.0,6.0,301.0,4.0,-1.0,0.0,1
46.0,25204.0,6.0,72.0,1.0,-1.0,0.0,1
36.0,304.0,2.0,249.0,3.0,-1.0,0.0,1
54.0,451.0,18.0,42.0,4.0,280.0,5.0,1
31.0,728.0,28.0,104.0,4.0,-1.0,0.0,1
43.0,379.0,28.0,74.0,1.0,-1.0,0.0,1
43.0,985.0,16.0,35.0,1.0,-1.0,0.0,1
50.0,719.0,20.0,117.0,6.0,-1.0,0.0,1
48.0,150.0,9.0,168.0,2.0,203.0,7.0,1
42.0,1261.0,10.0,272.0,1.0,-1.0,0.0,1
28.0,475.0,10.0,30.0,2.0,-1.0,0.0,1
34.0,2984.0,20.0,11.0,3.0,-1.0,0.0,1
32.0,0.0,23.0,271.0,6.0,-1.0,0.0,1
46.0,6651.0,22.0,114.0,1.0,60.0,1.0,1
41.0,4717.0,19.0,182.0,2.0,-1.0,0.0,1
48.0,174.0,8.0,36.0,8.0,-1.0,0.0,1
36.0,8267.0,18.0,321.0,2.0,-1.0,0.0,1
33.0,889.0,18.0,13.0,1.0,373.0,6.0,1
40.0,5766.0,28.0,385.0,1.0,-1.0,0.0,1
48.0,410.0,12.0,116.0,1.0,-1.0,0.0,1
47.0,52.0,25.0,93.0,5.0,-1.0,0.0,1
58.0,3585.0,30.0,122.0,1.0,167.0,1.0,1
46.0,756.0,15.0,401.0,7.0,-1.0,0.0,1
25.0,2.0,25.0,102.0,2.0,-1.0,0.0,1
41.0,1672.0,25.0,148.0,1.0,-1.0,0.0,1
61.0,182.0,9.0,335.0,1.0,92.0,13.0,1
53.0,1103.0,22.0,274.0,6.0,-1.0,0.0,1
57.0,1610.0,16.0,147.0,1.0,-1.0,0.0,1
51.0,-160.0,30.0,118.0,4.0,-1.0,0.0,1
34.0,2552.0,25.0,74.0,1.0,-1.0,0.0,1
43.0,9.0,6.0,472.0,1.0,-1.0,0.0,1
43.0,136.0,6.0,120.0,2.0,-1.0,0.0,1
45.0,1780.0,9.0,464.0,1.0,-1.0,0.0,1
54.0,0.0,18.0,144.0,2.0,-1.0,0.0,1
39.0,-288.0,11.0,227.0,1.0,-1.0,0.0,1
25.0,431.0,16.0,493.0,1.0,317.0,12.0,1
25.0,4280.0,8.0,148.0,2.0,-1.0,0.0,1
58.0,435.0,28.0,122.0,6.0,-1.0,0.0,1
29.0,380.0,12.0,154.0,2.0,-1.0,0.0,1
28.0,375.0,14.0,43.0,1.0,350.0,1.0,1
31.0,296.0,20.0,378.0,3.0,-1.0,0.0,1
34.0,259.0,11.0,316.0,2.0,-1.0,0.0,1
48.0,397.0,11.0,389.0,6.0,-1.0,0.0,1
34.0,-308.0,30.0,140.0,2.0,-1.0,0.0,1
59.0,1978.0,20.0,928.0,1.0,-1.0,0.0,1
32.0,-92.0,6.0,139.0,1.0,363.0,1.0,1
58.0,2764.0,17.0,235.0,1.0,-1.0,0.0,1
51.0,21244.0,4.0,166.0,2.0,-1.0,0.0,1
31.0,1716.0,13.0,542.0,2.0,340.0,2.0,1
34.0,0.0,21.0,311.0,1.0,-1.0,0.0,1
30.0,6.0,5.0,279.0,2.0,342.0,2.0,1
41.0,141.0,16.0,299.0,4.0,-1.0,0.0,1
27.0,456.0,13.0,104.0,1.0,-1.0,0.0,1
36.0,678.0,4.0,85.0,3.0,-1.0,0.0,1
53.0,392.0,26.0,95.0,6.0,-1.0,0.0,1
33.0,0.0,21.0,102.0,2.0,-1.0,0.0,1
32.0,1659.0,30.0,120.0,6.0,-1.0,0.0,1
59.0,136.0,8.0,176.0,1.0,-1.0,0.0,1
38.0,279.0,28.0,110.0,5.0,-1.0,0.0,1
33.0,0.0,7.0,487.0,1.0,-1.0,0.0,1
54.0,-690.0,29.0,230.0,4.0,-1.0,0.0,1
47.0,1715.0,22.0,211.0,8.0,-1.0,0.0,1
25.0,19.0,10.0,133.0,1.0,-1.0,0.0,1
26.0,3154.0,27.0,121.0,1.0,-1.0,0.0,1
55.0,1105.0,15.0,94.0,1.0,-1.0,0.0,1
37.0,153.0,31.0,15.0,26.0,-1.0,0.0,1
30.0,-386.0,29.0,196.0,1.0,237.0,2.0,1
42.0,479.0,9.0,391.0,2.0,-1.0,0.0,1
32.0,291.0,28.0,223.0,6.0,275.0,5.0,1
34.0,10350.0,8.0,187.0,3.0,-1.0,0.0,1
40.0,5483.0,29.0,76.0,2.0,-1.0,0.0,1
32.0,4.0,30.0,48.0,1.0,-1.0,0.0,1
38.0,728.0,18.0,286.0,1.0,181.0,2.0,1
50.0,-143.0,15.0,305.0,3.0,-1.0,0.0,1
47.0,-480.0,28.0,360.0,1.0,-1.0,0.0,1
52.0,0.0,18.0,395.0,4.0,-1.0,0.0,1
32.0,902.0,27.0,106.0,2.0,-1.0,0.0,1
49.0,-18.0,11.0,217.0,3.0,264.0,4.0,1
36.0,1355.0,20.0,256.0,8.0,-1.0,0.0,1
32.0,4654.0,15.0,134.0,2.0,-1.0,0.0,1
31.0,6981.0,20.0,627.0,3.0,-1.0,0.0,1
59.0,182.0,3.0,133.0,1.0,-1.0,0.0,1
53.0,6164.0,17.0,101.0,1.0,-1.0,0.0,1
27.0,1693.0,26.0,101.0,2.0,-1.0,0.0,1
36.0,708.0,17.0,59.0,3.0,-1.0,0.0,1
53.0,196.0,16.0,178.0,7.0,-1.0,0.0,1
25.0,468.0,15.0,147.0,1.0,-1.0,0.0,1
52.0,0.0,29.0,39.0,2.0,-1.0,0.0,1
47.0,109.0,16.0,91.0,2.0,268.0,1.0,1
31.0,1868.0,9.0,213.0,2.0,-1.0,0.0,1
61.0,7935.0,26.0,427.0,17.0,-1.0,0.0,1
49.0,488.0,6.0,110.0,2.0,-1.0,0.0,1
41.0,1696.0,9.0,878.0,3.0,-1.0,0.0,1
58.0,1636.0,15.0,187.0,1.0,-1.0,0.0,1
36.0,322.0,22.0,485.0,1.0,-1.0,0.0,1
33.0,350.0,24.0,137.0,5.0,-1.0,0.0,1
27.0,-584.0,7.0,411.0,2.0,-1.0,0.0,1
54.0,6.0,7.0,109.0,1.0,367.0,1.0,1
50.0,569.0,18.0,452.0,4.0,-1.0,0.0,1
46.0,605.0,20.0,780.0,2.0,-1.0,0.0,1
42.0,-671.0,28.0,80.0,2.0,-1.0,0.0,1
39.0,1397.0,12.0,10.0,1.0,-1.0,0.0,1
38.0,1262.0,17.0,49.0,2.0,-1.0,0.0,1
35.0,0.0,18.0,17.0,1.0,-1.0,0.0,1
31.0,-366.0,19.0,313.0,1.0,180.0,1.0,1
55.0,1341.0,22.0,46.0,8.0,-1.0,0.0,1
39.0,3032.0,29.0,260.0,1.0,-1.0,0.0,1
41.0,108.0,13.0,83.0,7.0,-1.0,0.0,1
58.0,-382.0,5.0,398.0,4.0,189.0,12.0,1
26.0,122.0,8.0,160.0,1.0,-1.0,0.0,1
35.0,148.0,8.0,199.0,1.0,-1.0,0.0,1
49.0,381.0,5.0,504.0,2.0,-1.0,0.0,1
42.0,0.0,19.0,73.0,5.0,-1.0,0.0,1
50.0,7098.0,29.0,92.0,1.0,-1.0,0.0,1
47.0,298.0,11.0,183.0,1.0,-1.0,0.0,1
41.0,2851.0,18.0,296.0,3.0,-1.0,0.0,1
36.0,199.0,9.0,183.0,1.0,-1.0,0.0,1
42.0,325.0,28.0,97.0,4.0,-1.0,0.0,1
46.0,1740.0,11.0,333.0,1.0,-1.0,0.0,1
40.0,181.0,12.0,89.0,6.0,-1.0,0.0,1
54.0,84.0,29.0,34.0,2.0,-1.0,0.0,1
44.0,887.0,17.0,519.0,1.0,14.0,2.0,1
55.0,603.0,31.0,91.0,2.0,-1.0,0.0,1
35.0,0.0,21.0,86.0,1.0,-1.0,0.0,1
51.0,3188.0,19.0,339.0,3.0,-1.0,0.0,1
28.0,0.0,3.0,210.0,1.0,-1.0,0.0,1
50.0,0.0,4.0,86.0,4.0,-1.0,0.0,1
41.0,28.0,16.0,51.0,1.0,-1.0,0.0,1
31.0,418.0,7.0,67.0,6.0,-1.0,0.0,1
39.0,-971.0,28.0,104.0,2.0,-1.0,0.0,1
40.0,539.0,14.0,121.0,2.0,-1.0,0.0,1
